,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Battery ID
12336,498,196951.39,-177844.223,4.256,3.318,63269.983,74870.98,74870.98,610,12
12337,499,1636.86,426.42857139999995,3.877,3.548,3874.816,4940.42,10311.46,609,12
12338,500,1649.47,429.42857139999995,3.8819999999999997,3.5839999999999996,3133.12,4040.32,8574.34,608,12
12339,501,1652.03,433.7142857,3.883,3.58,3169.185,4076.39,8584.77,607,12
12340,502,1651.14,430.2857143,3.883,3.58,3176.223,4076.22,8536.89,606,12
12341,503,1650.85,431.57142860000005,3.885,3.58,3169.183,4076.38,8546.18,605,12
12342,504,1644.0,429.85714289999993,3.885,3.5789999999999997,3164.3509999999997,4076.35,8535.71,604,12
12343,505,1645.09,429.85714289999993,3.886,3.5789999999999997,3453.973,4105.43,8556.18,603,12
12344,506,1642.56,429.25714289999996,3.886,3.5789999999999997,3146.3520000000003,4040.35,8523.59,602,12
12345,507,1642.44,429.85714289999993,3.887,3.58,3134.3520000000003,4040.35,8502.11,601,12
12346,508,1638.59,426.85714289999993,3.887,3.5789999999999997,3140.2270000000003,4040.23,8491.52,600,12
12347,509,1633.57,426.1602857,3.887,3.5789999999999997,3125.92,4040.32,8507.23,599,12
12348,510,1630.62,425.57142860000005,3.887,3.58,3111.489,4004.29,8459.62,598,12
12349,511,1620.0,424.2857143,3.886,3.58,3104.3520000000003,4004.35,8455.08,597,12
12350,512,1625.61,423.0857143,3.886,3.58,3089.913,4004.31,8423.39,596,12
12351,513,1623.62,423.0,3.886,3.5810000000000004,3082.7909999999997,3968.39,8410.53,595,12
12352,514,1621.03,421.7142857,3.885,3.582,3075.56,3968.36,8412.36,594,12
12353,515,1619.45,422.0,3.885,3.5810000000000004,3068.329,3968.33,8414.69,593,12
12354,516,1616.16,422.14285710000007,3.883,3.582,3061.112,3968.31,8414.08,592,12
12355,517,1611.61,420.85714289999993,3.884,3.5810000000000004,3050.343,3968.34,8378.26,591,12
12356,518,1607.7,417.85714289999993,3.883,3.582,3039.575,3932.38,8413.02,590,12
12357,519,1604.48,418.9714286,3.883,3.583,3025.1440000000002,3932.34,8383.17,589,12
12358,520,1601.08,418.0,3.883,3.583,3014.328,3932.33,8392.52,588,12
12359,521,1592.7,414.42857139999995,3.88,3.5839999999999996,3002.312,3896.31,8340.16,587,12
12360,522,1592.53,424.81300000000005,3.887,3.8689999999999998,2842.344,3815.33,8628.17,586,12
12361,523,1604.06,418.2857143,3.88,3.863,2852.375,3788.38,8492.16,585,12
12362,524,1602.25,418.2857143,3.8810000000000002,3.585,3017.975,3932.38,8394.0,584,12
12363,525,1598.81,416.9142857,3.8810000000000002,3.5839999999999996,3008.313,3896.31,8338.84,583,12
12364,526,1594.62,416.22857139999996,3.8810000000000002,3.5839999999999996,2996.219,3896.22,8329.94,582,12
12365,527,1591.56,415.54285710000005,3.88,3.585,2989.1440000000002,3896.34,8311.94,581,12
12366,528,1589.81,413.14285710000007,3.88,3.5860000000000003,2978.344,3896.34,8325.75,580,12
12367,529,1586.25,413.57142860000005,3.8789999999999996,3.585,2967.5440000000003,3860.34,8381.66,579,12
12368,530,1582.88,413.48571430000004,3.878,3.585,2953.113,3860.31,8343.44,578,12
12369,531,1581.03,412.8,3.878,3.5860000000000003,2942.469,3860.47,8331.72,577,12
12370,532,1582.31,413.48571430000004,3.8789999999999996,3.5860000000000003,2938.712,3860.31,8324.66,576,12
12371,533,1578.25,412.8,3.878,3.5860000000000003,2938.744,3824.34,8336.84,575,12
12372,534,1576.09,411.0,3.8789999999999996,3.5860000000000003,2924.343,3824.34,8371.25,574,12
12373,535,1572.44,410.4,3.878,3.5860000000000003,2917.143,3824.34,8351.0,573,12
12374,536,1569.72,409.7142857,3.878,3.5869999999999997,2902.712,3788.31,8335.75,572,12
12375,537,1567.09,408.42857139999995,3.878,3.588,2895.5429999999997,3788.34,8292.72,571,12
12376,538,1564.19,408.34285710000006,3.877,3.588,2888.313,3788.31,8337.69,570,12
12377,539,1561.56,407.65714289999994,3.877,3.588,2873.9120000000003,3788.31,8310.09,569,12
12378,540,1558.56,406.9714286,3.875,3.589,2866.775,3752.38,8291.25,568,12
12379,541,1557.44,404.57142860000005,3.875,3.589,2859.513,3752.31,8294.75,567,12
12380,542,1554.62,403.8857143,3.875,3.589,2858.343,3752.34,8290.34,566,12
12381,543,1548.0,405.0,3.8739999999999997,3.59,2846.375,3752.38,8276.0,565,12
12382,544,1549.75,404.22857139999996,3.873,3.591,2837.9440000000004,3716.34,8295.31,564,12
12383,545,1540.62,402.1714286,3.8710000000000004,3.591,2823.5429999999997,3716.34,8327.78,563,12
12384,546,1542.19,410.375,3.8789999999999996,3.8819999999999997,2653.375,3619.38,8582.44,562,12
12385,547,1560.44,407.31428569999997,3.872,3.8739999999999997,2686.775,3644.38,8483.62,561,12
12386,548,1526.0,406.9714286,3.846,3.59,2866.712,7585.62,7585.62,560,12
12387,549,1555.5,403.7142857,3.872,3.592,2845.175,3752.38,8280.69,559,12
12388,550,1558.44,404.1,3.8739999999999997,3.59,2852.312,3752.31,8247.62,558,12
12389,551,1559.06,406.2857143,3.8739999999999997,3.59,2859.513,3752.31,8252.31,557,12
12390,552,1558.06,403.8857143,3.875,3.609,2859.512,3752.31,8344.88,556,12
12391,553,1557.5,403.8857143,3.875,3.588,2858.375,3752.38,8338.5,555,12
12392,554,1553.06,404.7,3.8739999999999997,3.588,2852.313,3752.31,8335.94,554,12
12393,555,1551.88,403.2,3.8739999999999997,3.59,2840.375,3752.38,8293.94,553,12
12394,556,1550.62,403.2,3.875,3.59,2838.0370000000003,3716.44,8323.94,552,12
12395,557,1549.12,403.2,3.875,3.59,2830.5879999999997,3716.19,8358.25,551,12
12396,558,1546.94,402.51428569999996,3.875,3.59,2823.512,3716.31,8333.62,550,12
12397,559,1543.31,401.14285710000007,3.873,3.59,2822.375,3716.38,8327.88,549,12
12398,560,1538.56,399.85714289999993,3.873,3.59,2809.175,3716.38,8309.56,548,12
12399,561,1536.56,398.7,3.873,3.592,2798.25,3680.25,8312.69,547,12
12400,562,1537.0,398.0571429,3.873,3.594,2792.375,3680.38,8320.56,546,12
12401,563,1537.75,398.0571429,3.873,3.593,2787.575,3680.38,8302.5,545,12
12402,564,1535.94,398.0571429,3.872,3.592,2786.313,3680.31,8317.31,544,12
12403,565,1531.44,397.37142860000006,3.873,3.4189999999999996,2779.575,3636.0,8322.31,543,12
12404,566,1528.75,397.2857143,3.872,3.593,2758.7129999999997,3644.31,8283.5,542,12
12405,567,1526.19,396.0,3.872,3.593,2751.575,3644.38,8322.69,541,12
12406,568,1520.94,396.34285710000006,3.8689999999999998,3.594,2744.312,3644.31,8297.88,540,12
12407,569,1506.75,393.0,3.864,3.596,2726.375,3608.38,8270.94,539,12
12408,570,1511.62,403.18699999999995,3.8739999999999997,3.888,2548.375,3507.38,8537.5,538,12
12409,571,1524.69,395.31428569999997,3.8680000000000003,3.88,2564.313,3500.31,8437.94,537,12
12410,572,1523.19,395.31428569999997,3.8689999999999998,3.596,2744.312,3644.31,8340.94,536,12
12411,573,1519.88,395.14285710000007,3.8680000000000003,3.596,2738.188,3644.19,8282.62,535,12
12412,574,1519.88,394.62857139999994,3.8689999999999998,3.596,2739.3,3610.5,8250.44,534,12
12413,575,1517.56,393.85714289999993,3.8680000000000003,3.596,2732.25,3608.25,8263.12,533,12
12414,576,1521.31,395.7,3.8680000000000003,3.597,2726.312,3608.31,8252.5,532,12
12415,577,1519.5,393.9428571,3.8680000000000003,3.595,2737.175,3608.38,8254.75,531,12
12416,578,1515.81,393.25714289999996,3.8680000000000003,3.596,2729.9120000000003,3608.31,8254.12,530,12
12417,579,1512.88,390.85714289999993,3.8689999999999998,3.596,2722.65,3608.25,8255.81,529,12
12418,580,1511.38,391.5,3.8689999999999998,3.597,2708.375,3608.38,8237.06,528,12
12419,581,1509.62,390.6,3.8680000000000003,3.597,2701.113,3608.31,8221.56,527,12
12420,582,1508.56,391.8857143,3.8680000000000003,3.5980000000000003,2696.312,3572.31,8210.69,526,12
12421,583,1508.38,390.6,3.8680000000000003,3.597,2693.913,3572.31,8257.81,525,12
12422,584,1506.75,391.5,3.8680000000000003,3.5980000000000003,2693.913,3572.31,8238.94,524,12
12423,585,1504.88,390.3,3.867,3.5980000000000003,2693.975,3572.38,8203.12,523,12
12424,586,1501.81,390.51428569999996,3.866,3.5989999999999998,2693.913,3572.31,8233.44,522,12
12425,587,1498.56,388.1142857,3.866,3.5980000000000003,2684.312,3572.31,8235.69,521,12
12426,588,1497.12,388.5,3.866,3.5989999999999998,2666.312,3536.31,8246.31,520,12
12427,589,1495.44,388.5,3.866,3.5989999999999998,2657.9120000000003,3536.31,8254.69,519,12
12428,590,1493.19,388.45714289999995,3.865,3.6,2650.587,3536.19,8242.88,518,12
12429,591,1488.75,385.2,3.866,3.6,2648.438,3536.44,8228.88,517,12
12430,592,1482.25,384.0,3.863,3.6010000000000004,2629.175,3500.38,8251.0,516,12
12431,593,1478.5,383.7,3.861,3.602,2606.25,3500.25,8239.75,515,12
12432,594,1474.5,393.625,3.866,3.8930000000000002,2443.375,3409.38,8499.12,514,12
12433,595,196003.8,180562.759,4.251,3.33,61319.996,72858.24,72858.24,513,12
12434,596,1505.54,388.2,3.855,3.588,3545.3520000000003,4652.35,10717.15,512,12
12435,597,1518.72,390.51428569999996,3.859,3.613,2715.551,3608.35,8452.9,511,12
12436,598,1524.0,392.57142860000005,3.861,3.609,2758.752,3644.35,8383.39,510,12
12437,599,1526.53,392.14285710000007,3.862,3.609,2773.0240000000003,3644.22,8352.48,509,12
12438,600,1526.15,392.22857139999996,3.863,3.608,2774.3509999999997,3644.35,8405.38,508,12
12439,601,1525.22,394.2,3.864,3.6069999999999998,2773.151,3644.35,8382.88,507,12
12440,602,1523.23,391.7142857,3.864,3.6060000000000003,2765.9509999999996,3644.35,8326.3,506,12
12441,603,1520.35,390.51428569999996,3.864,3.6060000000000003,2758.752,3644.35,8353.73,505,12
12442,604,1513.73,390.9,3.863,3.6069999999999998,2750.257,3644.26,8286.14,504,12
12443,605,1511.45,389.14285710000007,3.863,3.6069999999999998,2729.889,3608.29,8335.97,503,12
12444,606,1506.47,387.6,3.863,3.608,2720.219,3608.22,8298.84,502,12
12445,607,1502.59,386.7,3.862,3.608,2702.3520000000003,3572.35,8294.34,501,12
12446,608,1499.62,385.8,3.862,3.609,2690.258,3572.26,8280.73,500,12
12447,609,1498.59,384.68571430000003,3.862,3.61,2679.552,3572.35,8278.85,499,12
12448,610,1496.53,384.68571430000003,3.861,3.608,2678.25,3536.25,8305.59,498,12
12449,611,1493.64,384.68571430000003,3.862,3.609,2672.344,3536.34,8288.16,497,12
12450,612,1490.53,382.5,3.862,3.609,2657.928,3536.33,8301.45,496,12
12451,613,1486.47,382.62857139999994,3.86,3.611,2648.344,3536.34,8232.95,495,12
12452,614,1485.72,382.2,3.86,3.61,2636.344,3500.34,8260.98,494,12
12453,615,1482.72,383.7,3.86,3.61,2636.313,3500.31,8240.25,493,12
12454,616,1478.72,380.4,3.859,3.611,2624.36,3500.36,8250.5,492,12
12455,617,1474.97,380.57142860000005,3.858,3.611,2612.235,3500.23,8231.27,491,12
12456,618,1467.86,379.2,3.8560000000000003,3.611,2600.312,3464.31,8242.33,490,12
12457,619,1464.19,389.9845,3.86,3.898,2401.375,3353.0,8533.38,489,12
12458,620,1478.22,381.6,3.855,3.892,2413.113,3356.31,8440.12,488,12
12459,621,1477.88,380.1,3.8560000000000003,3.611,2614.775,3500.38,8289.25,487,12
12460,622,1478.22,379.8857143,3.8560000000000003,3.61,2612.344,3500.34,8260.41,486,12
12461,623,1477.62,382.2857143,3.8560000000000003,3.61,2612.343,3500.34,8232.03,485,12
12462,624,1475.66,381.0,3.8569999999999998,3.61,2607.575,3464.38,8259.91,484,12
12463,625,1473.0,378.6,3.858,3.61,2600.344,3464.34,8278.22,483,12
12464,626,1468.44,377.7,3.8569999999999998,3.61,2593.144,3464.34,8252.09,482,12
12465,627,1465.62,376.8,3.8569999999999998,3.612,2578.744,3464.34,8246.31,481,12
12466,628,1462.06,376.1142857,3.8560000000000003,3.612,2570.375,3428.38,8228.84,480,12
12467,629,1459.38,375.42857139999995,3.8560000000000003,3.612,2557.175,3428.38,8208.41,479,12
12468,630,1455.75,374.74285710000004,3.855,3.612,2546.375,3428.38,8177.72,478,12
12469,631,1454.75,373.2,3.855,3.613,2535.575,3392.38,8175.53,477,12
12470,632,1452.84,374.7,3.8539999999999996,3.612,2534.344,3392.34,8211.97,476,12
12471,633,1452.12,372.3,3.8539999999999996,3.613,2528.313,3392.31,8190.97,475,12
12472,634,1450.56,373.8,3.8539999999999996,3.613,2528.344,3392.34,8201.62,474,12
12473,635,1450.66,373.8,3.853,3.614,2521.081,3392.28,8198.59,473,12
12474,636,1454.72,373.2,3.855,3.614,2521.113,3392.31,8203.66,472,12
12475,637,1454.25,375.6,3.855,3.612,2534.375,3392.38,8267.53,471,12
12476,638,1450.59,372.3,3.855,3.612,2528.375,3392.38,8244.72,470,12
12477,639,1441.22,370.0,3.853,3.612,2521.144,3392.34,8185.38,469,12
12478,640,1438.97,369.6,3.8539999999999996,3.615,2498.281,3356.28,8173.19,468,12
12479,641,1437.12,369.5,3.853,3.615,2492.187,3356.19,8196.34,467,12
12480,642,1432.41,369.3,3.852,3.616,2474.219,3356.22,8155.22,466,12
12481,645,1464.32,381.9,3.8480000000000003,3.612,2594.32,3464.32,8024.58,463,12
12482,646,1459.01,378.57142860000005,3.85,3.614,2578.72,3428.32,8117.12,462,12
12483,647,1455.26,376.2,3.8489999999999998,3.613,2564.32,3428.32,8157.7,461,12
12484,648,1449.92,375.3,3.85,3.613,2552.353,3428.35,8174.62,460,12
12485,649,1435.01,372.3,3.846,3.616,2528.32,3392.32,8178.08,459,12
12486,650,1429.98,372.0,3.845,3.617,2470.752,3320.35,8220.67,458,12
12487,651,1424.73,370.2,3.843,3.6180000000000003,2456.383,3320.38,8168.23,457,12
12488,652,1429.31,370.5,3.846,3.6189999999999998,2441.982,3284.38,8178.69,456,12
12489,653,1416.0,369.0,3.844,3.6180000000000003,2462.383,3320.38,8147.84,455,12
12490,654,1419.88,369.0,3.845,3.62,2427.52,3284.32,8161.76,454,12
12491,655,1428.52,368.85714289999993,3.8489999999999998,3.62,2427.52,3284.32,8148.8,453,12
12492,656,1428.93,368.85714289999993,3.8489999999999998,3.6189999999999998,2456.3520000000003,3320.35,8133.31,452,12
12493,657,1426.66,367.5,3.8489999999999998,3.617,2456.25,3320.25,8175.1,451,12
12494,658,1425.89,366.57142860000005,3.8480000000000003,3.6189999999999998,2456.258,3320.26,8143.16,450,12
12495,659,1426.31,367.8857143,3.8480000000000003,3.6180000000000003,2456.36,3320.36,8116.36,449,12
12496,660,1426.36,366.6,3.8480000000000003,3.6180000000000003,2456.359,3320.36,8191.91,448,12
12497,661,1423.97,366.5,3.8480000000000003,3.617,2450.281,3320.28,8139.7,447,12
12498,662,1421.38,364.8,3.847,3.6180000000000003,2444.3289999999997,3320.33,8176.89,446,12
12499,663,1420.0,364.8,3.847,3.6189999999999998,2438.359,3284.36,8215.36,445,12
12500,664,1416.84,365.4,3.846,3.62,2432.313,3284.31,8191.45,444,12
12501,665,1415.77,365.0,3.846,3.6189999999999998,2420.313,3284.31,8158.23,443,12
12502,666,1415.48,364.5,3.846,3.6189999999999998,2420.343,3284.34,8167.27,442,12
12503,667,1420.3,376.81199999999995,3.853,3.903,2233.407,3171.0,8504.67,441,12
12504,668,1417.41,365.4,3.844,3.897,2261.9248,3212.31,8397.94,440,12
12505,669,1415.97,364.5,3.844,3.62,2434.744,3284.34,8198.81,439,12
12506,670,1414.41,364.0,3.843,3.62,2427.512,3284.31,8194.19,438,12
12507,671,1408.47,365.1,3.843,3.62,2414.312,3284.31,8166.28,437,12
12508,672,1399.5,360.9,3.842,3.622,2391.575,3248.38,8156.94,436,12
12509,673,1391.06,361.2,3.84,3.6239999999999997,2360.312,3212.31,8168.78,435,12
12510,674,1386.28,359.5,3.839,3.625,2336.344,3176.34,8163.75,434,12
12511,675,1385.69,359.4,3.839,3.627,2319.544,3176.34,8125.06,433,12
12512,676,1385.91,360.3,3.839,3.6260000000000003,2319.544,3176.34,8125.91,432,12
12513,677,1377.59,356.5,3.838,3.6260000000000003,2318.343,3176.34,8165.56,431,12
12514,678,1373.44,356.7,3.8369999999999997,3.628,2288.343,3140.34,8097.31,430,12
12515,679,1370.75,356.6666667,3.8369999999999997,3.6289999999999996,2276.313,3140.31,8109.59,429,12
12516,680,1369.94,357.0,3.8369999999999997,3.63,2269.143,3104.34,8114.19,428,12
12517,681,1368.78,355.8,3.8360000000000003,3.63,2264.406,3104.41,8095.31,427,12
12518,682,1367.25,354.4,3.8360000000000003,3.63,2261.944,3104.34,8121.81,426,12
12519,683,1364.19,356.0,3.8360000000000003,3.63,2254.7129999999997,3104.31,8087.75,425,12
12520,684,1364.94,354.5,3.8360000000000003,3.6310000000000002,2246.343,3104.34,8112.28,424,12
12521,685,1363.69,353.3333333,3.8360000000000003,3.63,2252.3646670000003,3104.34,8107.69,423,12
12522,686,1359.69,352.6666667,3.835,3.63,2246.375,3104.38,8117.47,422,12
12523,687,1357.47,353.6,3.8339999999999996,3.6319999999999997,2233.113,3068.31,8087.06,421,12
12524,688,1355.22,352.2,3.8339999999999996,3.6310000000000002,2228.375,3068.38,8094.97,420,12
12525,689,1353.47,351.0,3.8339999999999996,3.6319999999999997,2222.407,3068.41,8076.5,419,12
12526,690,1353.38,351.3333333,3.8339999999999996,3.6319999999999997,2218.744,3068.34,8082.47,418,12
12527,691,1354.41,362.4065,3.839,3.918,2023.375,2954.0,8443.94,417,12
12528,692,194754.62,4210.005333,4.245,3.3369999999999997,59219.996,70647.64,70647.64,416,12
12529,693,1462.78,397.184,3.878,3.7319999999999998,3221.3520000000003,4328.35,11022.62,415,12
12530,694,1462.05,396.0,3.8819999999999997,3.602,2636.32,3500.32,8500.19,414,12
12531,695,1461.38,395.31428569999997,3.8819999999999997,3.6010000000000004,2636.3520000000003,3464.35,8334.56,413,12
12532,696,1460.67,395.1,3.8819999999999997,3.6010000000000004,2636.353,3464.35,8287.55,412,12
12533,697,1457.82,392.9142857,3.8819999999999997,3.6010000000000004,2630.3520000000003,3464.35,8226.11,411,12
12534,698,1451.39,390.9,3.8819999999999997,3.602,2624.32,3464.32,8227.33,410,12
12535,699,1449.25,392.4,3.8810000000000002,3.602,2607.4570000000003,3464.26,8217.79,409,12
12536,700,1430.05,386.7,3.875,3.602,2600.351,3428.35,8212.51,408,12
12537,701,1418.11,383.7,3.8710000000000004,3.6060000000000003,2534.3520000000003,3356.35,8171.3,407,12
12538,702,1414.37,383.14285710000007,3.87,3.608,2498.32,3320.32,8137.34,406,12
12539,703,1414.55,383.7,3.8710000000000004,3.608,2486.351,3320.35,8182.05,405,12
12540,704,1413.45,382.62857139999994,3.872,3.609,2480.2270000000003,3320.23,8144.23,404,12
12541,705,1411.94,381.3,3.872,3.608,2474.321,3320.32,8173.76,403,12
12542,706,1410.59,381.9428571,3.8710000000000004,3.608,2468.36,3284.36,8170.5,402,12
12543,707,1410.84,381.9,3.87,3.608,2462.344,3284.34,8184.83,401,12
12544,708,1403.33,381.6,3.867,3.6069999999999998,2462.312,3284.31,8180.03,400,12
12545,709,1400.95,379.2,3.8680000000000003,3.609,2438.25,3284.25,8190.94,399,12
12546,710,1397.19,379.8,3.867,3.609,2427.544,3248.34,8135.67,398,12
12547,711,1400.58,379.2,3.8689999999999998,3.61,2420.359,3248.36,8185.56,397,12
12548,712,1392.0,378.9,3.867,3.608,2432.36,3248.36,8195.78,396,12
12549,713,1396.92,377.14285710000007,3.867,3.609,2414.266,3248.27,8169.42,395,12
12550,714,1394.66,376.5,3.867,3.609,2414.313,3248.31,8110.02,394,12
12551,715,1385.59,376.2,3.865,3.609,2402.39,3248.39,8201.66,393,12
12552,716,1383.55,388.79699999999997,3.867,3.904,2191.2729999999997,3108.27,8497.03,392,12
12553,717,1405.19,382.2857143,3.867,3.8960000000000004,2211.45,3104.25,8408.5,391,12
12554,718,1400.41,380.7,3.8680000000000003,3.609,2444.344,3284.34,8209.69,390,12
12555,719,1394.25,377.4,3.867,3.609,2427.544,3248.34,8197.81,389,12
12556,720,1389.75,375.42857139999995,3.867,3.61,2408.375,3248.38,8143.91,388,12
12557,721,1385.0,375.6,3.867,3.611,2396.343,3212.34,8089.47,387,12
12558,722,1381.91,374.7,3.866,3.611,2378.312,3212.31,8067.84,386,12
12559,723,1378.28,373.8,3.866,3.613,2372.312,3212.31,8104.75,385,12
12560,724,1376.62,372.68571430000003,3.866,3.612,2360.312,3176.31,8117.28,384,12
12561,725,1375.25,372.9,3.865,3.613,2360.219,3176.22,8119.75,383,12
12562,726,1376.0,372.0,3.864,3.612,2354.344,3176.34,8139.44,382,12
12563,727,1373.5,371.5,3.865,3.612,2354.344,3176.34,8067.47,381,12
12564,728,1369.03,371.1,3.865,3.612,2348.282,3176.28,8077.09,380,12
12565,729,1367.59,368.7,3.865,3.613,2336.312,3176.31,8068.19,379,12
12566,730,1365.34,370.2,3.865,3.613,2330.344,3140.34,8058.59,378,12
12567,731,1362.94,369.0,3.864,3.614,2318.344,3140.34,8051.19,377,12
12568,732,1359.91,369.3,3.864,3.615,2312.344,3140.34,8055.19,376,12
12569,733,1358.06,366.9,3.864,3.614,2300.344,3140.34,8087.59,375,12
12570,734,1355.78,368.0,3.863,3.615,2294.25,3104.28,8078.47,374,12
12571,735,1346.5,364.8,3.86,3.637,2288.375,3104.38,8074.81,373,12
12572,736,1346.5,364.8,3.861,3.6180000000000003,2261.944,3068.34,8036.34,372,12
12573,737,1342.62,365.0,3.86,3.617,2258.2975,3068.28,8042.81,371,12
12574,738,33.41,42.10526316,3.1210000000000004,3.6189999999999998,86.36274991,8.0,8.0,370,12
12575,739,1341.41,364.5,3.858,3.6180000000000003,2355.512,3176.31,8181.97,369,12
12576,740,1340.03,375.6245,3.861,3.912,2051.344,2961.34,8466.06,368,12
12577,741,1350.44,366.5,3.859,3.905,2067.513,2960.31,8298.5,367,12
12578,742,1346.19,364.8,3.86,3.6180000000000003,2282.313,3104.31,8126.94,366,12
12579,743,1345.25,364.8,3.86,3.6180000000000003,2270.312,3104.31,8040.69,365,12
12580,744,1341.69,363.9,3.86,3.6189999999999998,2264.375,3068.38,8021.44,364,12
12581,745,1339.12,363.0,3.859,3.6189999999999998,2246.313,3068.31,7964.62,363,12
12582,746,1336.31,362.1,3.859,3.6189999999999998,2246.312,3068.31,7982.06,362,12
12583,747,1333.88,362.7,3.858,3.62,2234.313,3068.31,7957.62,361,12
12584,748,1333.12,360.3,3.858,3.6210000000000004,2228.312,3032.31,7951.5,360,12
12585,749,1333.31,360.3,3.8569999999999998,3.6210000000000004,2228.375,3032.38,8017.5,359,12
12586,750,1333.19,360.3,3.858,3.62,2228.312,3032.31,8008.12,358,12
12587,751,1334.0,361.5,3.858,3.62,2228.375,3032.38,7988.19,357,12
12588,752,1333.94,361.2,3.859,3.62,2228.25,3032.25,8011.25,356,12
12589,753,1332.81,361.2,3.859,3.6189999999999998,2228.312,3032.31,8054.44,355,12
12590,754,1330.44,360.3,3.859,3.62,2222.375,3032.38,8037.88,354,12
12591,755,1328.75,359.4,3.858,3.622,2210.312,3032.31,8085.88,353,12
12592,756,1326.25,358.5,3.8569999999999998,3.62,2204.312,3032.31,8043.69,352,12
12593,757,1323.94,358.0,3.8569999999999998,3.622,2198.5,2996.5,8035.62,351,12
12594,758,1321.81,359.1,3.855,3.622,2192.312,2996.31,8064.5,350,12
12595,759,1321.62,358.0,3.8569999999999998,3.623,2186.25,2996.25,8033.62,349,12
12596,760,1321.31,358.0,3.8569999999999998,3.622,2180.313,2996.31,8022.75,348,12
12597,761,1322.62,357.0,3.858,3.6210000000000004,2180.25,2996.25,8040.44,347,12
12598,762,1313.31,357.260625,3.855,3.622,2180.312,2996.31,8056.81,346,12
12599,763,1308.81,353.5,3.853,3.6239999999999997,2156.313,2960.31,8025.88,345,12
12600,764,1307.69,367.18800000000005,3.8560000000000003,3.917,1939.375,2842.0,8375.38,344,12
12601,765,1325.25,359.4,3.8560000000000003,3.909,1966.7120000000002,2852.31,8345.56,343,12
12602,766,1320.12,356.5,3.8560000000000003,3.623,2192.375,2996.38,8117.56,342,12
12603,767,1317.44,356.5103333,3.8569999999999998,3.623,2180.25,2996.25,8062.31,341,12
12604,768,1315.5,356.0,3.8560000000000003,3.6239999999999997,2174.375,2996.38,8031.75,340,12
12605,769,1310.62,354.0,3.8569999999999998,3.625,2168.313,2960.31,7989.88,339,12
12606,770,1308.5,354.3,3.8560000000000003,3.6260000000000003,2161.175,2960.38,7968.25,338,12
12607,771,1307.5,353.5,3.8560000000000003,3.625,2150.375,2960.38,7967.06,337,12
12608,772,1308.0,351.9,3.8560000000000003,3.6260000000000003,2150.437,2960.44,7962.5,336,12
12609,773,1308.19,351.9,3.8560000000000003,3.6260000000000003,2150.313,2960.31,7971.56,335,12
12610,774,1309.25,354.3,3.8569999999999998,3.625,2150.25,2960.25,7979.44,334,12
12611,775,1308.12,353.4,3.8560000000000003,3.6260000000000003,2156.313,2960.31,8002.31,333,12
12612,776,1303.12,351.3333333,3.855,3.625,2150.313,2960.31,8019.69,332,12
12613,777,1299.44,351.6,3.855,3.6260000000000003,2138.313,2924.31,7972.38,331,12
12614,778,1294.88,349.8,3.853,3.628,2126.5,2924.5,7940.88,330,12
12615,779,1294.88,349.3333333,3.853,3.6289999999999996,2108.375,2924.38,7975.5,329,12
12616,780,1295.56,350.542,3.853,3.6289999999999996,2108.313,2924.31,8001.69,328,12
12617,781,1299.69,349.8666667,3.855,3.628,2108.375,2924.38,8019.81,327,12
12618,782,1298.0,351.3333333,3.853,3.627,2122.089286,2924.38,7998.69,326,12
12619,783,1296.62,350.4,3.852,3.627,2120.375,2924.38,7987.94,325,12
12620,784,1294.12,350.4,3.852,3.627,2114.375,2924.38,8025.94,324,12
12621,785,1288.62,348.0,3.852,3.628,2108.375,2888.38,7983.12,323,12
12622,786,1282.44,347.7,3.85,3.6289999999999996,2084.187,2888.19,7946.88,322,12
12623,787,1277.12,345.9,3.8489999999999998,3.63,2066.312,2852.31,7922.0,321,12
12624,788,1280.88,358.8125,3.8510000000000004,3.9219999999999997,1848.375,2737.0,8326.69,320,12
12625,789,193419.88,5069.984,4.2410000000000005,3.3369999999999997,58349.988,69755.87,69755.87,319,12
12626,790,1306.3,354.5,3.842,3.61,3023.3520000000003,4184.35,11614.46,318,12
12627,791,1305.73,353.0,3.846,3.637,2180.319,2996.32,8291.04,317,12
12628,792,1307.87,353.3333333,3.847,3.638,2182.689,2998.69,8090.59,316,12
12629,793,1308.45,353.0666667,3.8489999999999998,3.636,2186.3520000000003,2996.35,8036.35,315,12
12630,794,1309.12,352.8,3.85,3.636,2186.3520000000003,2960.35,8068.03,314,12
12631,795,1309.5,352.6666667,3.85,3.635,2183.811571,2960.38,8041.12,313,12
12632,796,1310.02,353.7,3.8510000000000004,3.635,2180.32,2960.32,8021.6,312,12
12633,797,1310.69,353.0,3.8510000000000004,3.635,2180.226,2960.23,8034.11,311,12
12634,798,1308.26,351.3333333,3.8510000000000004,3.634,2180.32,2960.32,8060.84,310,12
12635,799,1304.96,352.0,3.85,3.634,2168.3520000000003,2960.35,7981.91,309,12
12636,800,1301.79,350.0,3.85,3.635,2162.351,2960.35,8020.84,308,12
12637,801,1300.26,349.5,3.8489999999999998,3.635,2150.29,2960.29,7993.66,307,12
